BRAND,MODEL,VARIAN,BODY TYPE,HARGAOTR,HORSE POWER (HP),TORQUE (Nm),GROUND CLEARENCE,CHASSIS,EV_RANGE_KM,BATTERY (KWH),CC,TRANSMISSION,FUEL,WEIGHT (GVW),WHEEL (Inch),TYRE,WHEELBASE,LONG,WIDTH,HEIGHT,SEAT,DRIVE_SYS,DOOR,AIRBAGS,ABS,EBD,ESC,TCS,AEB,ACC,LKA,RCTA,ACC_STOP_GO,LANE_CENTERING,DRIVER_MONITOR_CAMERA,PARK_SENSOR_FRONT,PARK_SENSOR_REAR,REAR_CAMERA,CAMERA_360,TRUNK_CAPACITY_LITER,TIPE_SUSPENSI_BELAKANG,COMPRESSION_RATIO,TIPE_BATERAI,TILT_TELESCOPIC_STEERING,APPLE_CARPLAY,ANDROID_AUTO,LEATHER_SEAT,PARKING_BRAKE,AUTO_HOLD,WIRELESS_CHARGER,SOFT_TOUCH_INTERIOR,SUNROOF,POWER_TAILGATE,ELECTRIC_SEAT,AMBIENT_LIGHT,HEADLAMP,AIR_SUSPENSION,VENTILATED_SEAT,MASSAGE_SEAT,REAR_SEAT_ENTERTAINMENT,SOFT_CLOSE_DOOR,HEAD_UP_DISPLAY,REAR_LAMP,SPEEDOMETER,TOTAL_2025,raw_feature_points,SCORE_FEATURE,SCORE_SAFETY,SCORE_PERFORMANCE,SCORE_POPULARITY,SCORE_VALUE
BMW,Z4,M40I,Roadster,2200000000,387,500,117,Monocoque,0,0.0,3000T,AT,Petrol,2190,19,255/35,2470,4324,1864,1304,2,RWD,2,4,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,281,Multi-link,10.2,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,,No,Yes (Front),Yes,LED,No,No,No,No,No,Yes,LED,Digital,17,7,4.1,6.7,5.1,0.0,1.2
BMW,Z4,SDRIVE30I M SPORT,Roadster,1800000000,258,400,117,Monocoque,0,0.0,2000T,AT,Petrol,2055,19,255/35,2470,4324,1864,1304,2,RWD,2,4,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,281,Multi-link,10.2,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,,No,Yes (Front),Yes,LED,No,No,No,No,No,No,LED,Digital,11,6,3.5,6.7,3.7,0.0,1.3
BYD,ATTO 1,DYNAMIC STANDARD RANGE,SUV,209000000,75,135,155,Monocoque,300,30.1,0,Single Speed,BEV,1850,16,185/55,2500,3925,1720,1590,5,FWD,5,4,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,265,Torsion Beam,0.0,LFP,Tilt,Wireless,Wireless,Synthetic Leather,Electric,Yes,No,Yes,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,13000,2,1.2,5.0,1.2,6.2,5.9
BYD,ATTO 1,PREMIUM EXTENDED RANGE,SUV,235000000,177,290,155,Monocoque,401,38.9,0,Single Speed,BEV,1915,16,185/55,2500,3925,1720,1590,5,FWD,5,6,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,265,Torsion Beam,0.0,LFP,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,,No,Yes (Driver),No,LED,No,No,No,No,No,No,LED,Digital,9582,8,4.7,6.7,2.6,4.6,10.0
BYD,ATTO 3,ADVANCED STANDARD RANGE,SUV,390000000,204,310,175,Monocoque,410,49.9,0,Single Speed,BEV,2200,18,215/55,2720,4455,1875,1615,5,FWD,5,7,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,440,Multi-link,0.0,LFP,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,No,No,No,No,No,LED,Digital,2103,11,6.5,7.9,2.9,1.0,7.4
BYD,ATTO 3,SUPERIOR EXTENDED RANGE,SUV,520000000,204,310,175,Monocoque,480,60.4,0,Single Speed,BEV,2230,18,215/55,2720,4455,1875,1615,5,FWD,5,7,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,440,Multi-link,0.0,LFP,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital,888,12,7.1,7.9,2.9,0.4,5.8
BYD,DOLPHIN,DYNAMIC STANDARD RANGE,Hatchback,369000000,95,180,130,Monocoque,410,44.9,0,Single Speed,BEV,2050,16,195/60,2700,4290,1770,1570,5,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,345,Torsion Beam,0.0,LFP,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,No,Yes,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,267,7,4.1,7.5,1.5,0.1,6.0
BYD,DOLPHIN,PREMIUM EXTENDED RANGE,Hatchback,429000000,204,310,130,Monocoque,490,60.4,0,Single Speed,BEV,2108,17,205/50,2700,4290,1770,1570,5,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,345,Multi-link,0.0,LFP,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,No,Yes (Front),No,LED,No,Yes (Front),No,No,No,No,LED,Digital,281,10,5.9,7.5,2.9,0.1,6.4
BYD,M6,STANDARD 7-SEATER,MPV,383000000,163,310,170,Monocoque,420,55.4,0,Single Speed,BEV,2360,17,225/55,2800,4710,1810,1690,7,FWD,5,6,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,180,Multi-link,0.0,LFP,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,No,Yes,,No,Yes (Driver),No,LED,No,No,No,No,No,No,LED,Digital,4509,4,2.4,5.8,2.7,2.2,4.7
BYD,M6,SUPERIOR 7-SEATER,MPV,423000000,204,310,170,Monocoque,530,71.8,0,Single Speed,BEV,2460,17,225/55,2800,4710,1810,1690,7,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,180,Multi-link,0.0,LFP,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital,3037,12,7.1,7.5,2.9,1.4,6.9
BYD,M6,SUPERIOR CAPTAIN 6-SEATER,MPV,433000000,204,310,170,Monocoque,530,71.8,0,Single Speed,BEV,2460,17,225/55,2800,4710,1810,1690,6,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,180,Multi-link,0.0,LFP,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital,3136,12,7.1,7.5,2.9,1.5,6.8
BYD,SEAL,PERFORMANCE AWD,Sedan,750000000,530,670,120,Monocoque,580,82.56,0,Single Speed,BEV,2735,19,235/45,2920,4800,1875,1460,5,AWD,4,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,400,Multi-link,0.0,LFP,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,Yes (Front),Yes (Front),No,No,Yes,LED,Digital,454,15,8.8,8.8,6.9,0.2,5.5
BYD,SEAL,PREMIUM EXTENDED RANGE,Sedan,639000000,313,360,120,Monocoque,650,82.56,0,Single Speed,BEV,2605,19,235/45,2920,4800,1875,1460,5,RWD,4,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,400,Multi-link,0.0,LFP,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,Yes (Front),No,No,No,Yes,LED,Digital,741,14,8.2,8.8,3.9,0.4,5.5
BYD,SEALION 7,PERFORMANCE AWD,SUV,710500000,523,690,160,Monocoque,542,82.5,0,Single Speed,BEV,2300,20,245/45,2930,4830,1925,1620,5,AWD,5,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,520,Multi-link,0.0,LFP,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,Yes (Front),Yes (Front),No,No,Yes,LED,Digital,2289,15,8.8,8.8,6.9,1.1,5.8
BYD,SEALION 7,PREMIUM,SUV,620500000,313,380,160,Monocoque,567,82.5,0,Single Speed,BEV,2680,19,235/50,2930,4830,1925,1620,5,RWD,5,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,520,Multi-link,0.0,LFP,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,Yes (Front),No,No,No,Yes,LED,Digital,6113,14,8.2,8.8,4.0,2.9,5.7
CHERY,J6,IWD (AWD),SUV,585500000,248,330,200,Monocoque,418,69.7,0,Single Speed,BEV,2360,19,225/55,2715,4406,1910,1715,5,AWD,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,450,Multi-link,0.0,LFP,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,Yes (Front & Rear),Yes (Front),No,No,No,LED,Digital,4395,14,8.2,7.5,3.3,2.1,5.5
CHERY,J6,RWD,SUV,525500000,181,220,200,Monocoque,426,65.6,0,Single Speed,BEV,2280,18,225/60,2715,4406,1910,1715,5,RWD,5,6,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,450,Multi-link,0.0,LFP,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Driver),Yes,LED,No,Yes (Driver),No,No,No,No,LED,Digital,1415,8,4.7,5.8,2.3,0.7,4.1
CHERY,J6T,T IWD (AWD),SUV,605500000,248,330,225,Monocoque,418,69.7,0,Single Speed,BEV,2375,19,225/55,2715,4406,1910,1715,5,AWD,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,450,Multi-link,0.0,LFP,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,Yes (Front & Rear),Yes (Front),No,No,No,LED,Digital,226,14,8.2,7.5,3.3,0.1,5.3
CHERY,J6T,T RWD,SUV,545500000,181,220,225,Monocoque,426,65.6,0,Single Speed,BEV,2295,18,225/60,2715,4406,1910,1715,5,RWD,5,6,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,450,Multi-link,0.0,LFP,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Driver),Yes,LED,No,Yes (Driver),No,No,No,No,LED,Digital,34,8,4.7,5.8,2.3,0.0,3.9
CHERY,OMODA 5,GT AWD,SUV,493800000,197,290,180,Monocoque,0,0.0,1600T,DCT,Petrol,1495,19,215/50,2630,4400,1830,1588,5,AWD,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,360,Multi-link,9.9,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Moonroof,Yes,Yes (Front),Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital,33,13,7.6,7.5,2.8,0.0,6.1
CHERY,OMODA 5,GT FWD,SUV,453800000,197,290,180,Monocoque,0,0.0,1600T,DCT,Petrol,1900,19,215/50,2630,4400,1830,1588,5,FWD,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,360,Multi-link,9.9,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Moonroof,Yes,Yes (Front),Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital,45,13,7.6,7.5,2.8,0.0,6.6
CHERY,OMODA 5,RZ (FACELIFT),SUV,404800000,145,230,180,Monocoque,0,0.0,1500T,CVT,Petrol,1850,18,215/55,2630,4400,1830,1588,5,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,360,Torsion Beam,9.5,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Moonroof,Yes,Yes (Front),Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital,558,12,7.1,7.5,2.1,0.3,6.9
CHERY,OMODA 5,Z (FACELIFT),SUV,334800000,145,230,180,Monocoque,0,0.0,1500T,CVT,Petrol,1850,18,215/55,2630,4400,1830,1588,5,FWD,5,6,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,360,Torsion Beam,9.5,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,No,Yes,,No,No,Yes,LED,No,No,No,No,No,No,LED,Digital,60,3,1.8,5.8,2.1,0.0,4.9
CHERY,OMODA E5,PURE,SUV,435500000,201,340,190,Monocoque,430,61.0,0,Single Speed,BEV,2210,18,215/55,2630,4424,1830,1588,5,FWD,5,6,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,380,Multi-link,0.0,LFP,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,,No,Yes (Front),Yes,LED,No,No,No,No,No,No,LED,Digital,1105,5,2.9,5.8,3.1,0.5,4.6
CHERY,OMODA E5,STANDARD,SUV,515500000,201,340,190,Monocoque,430,61.0,0,Single Speed,BEV,2210,18,215/55,2630,4424,1830,1588,5,FWD,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,380,Multi-link,0.0,LFP,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital,299,13,7.6,7.5,3.1,0.1,5.9
CHERY,TIGGO 5X,CHAMPION,SUV,269000000,112,138,180,Monocoque,0,0.0,1500,CVT,Petrol,1780,16,215/65,2630,4318,1830,1670,5,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,340,Torsion Beam,11.0,-,Lengkap,Wired,Wired,Synthetic Leather,Electric,Yes,Yes,Yes,Moonroof,No,Yes (Driver),Yes,LED,No,No,No,No,No,No,LED,Digital,112,10,5.9,7.5,1.4,0.1,9.2
CHERY,TIGGO 5X,CLASSIC,SUV,239000000,112,138,180,Monocoque,0,0.0,1500,CVT,Petrol,1765,16,215/65,2630,4318,1830,1670,5,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,340,Torsion Beam,11.0,-,Lengkap,Wired,Wired,Synthetic Leather,Electric,Yes,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,25,2,1.2,4.2,1.4,0.0,4.8
CHERY,TIGGO 7 PRO,COMFORT,SUV,370000000,155,230,160,Monocoque,0,0.0,1500T,CVT,Petrol,1960,17,225/60,2670,4500,1842,1746,5,FWD,5,4,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,475,Multi-link,9.5,-,Lengkap,Wired,Wired,Synthetic Leather,Electric,Yes,No,Yes,,No,No,Yes,LED,No,No,No,No,No,No,LED,Digital,4,3,1.8,5.0,2.2,0.0,4.1
CHERY,TIGGO 7 PRO,LUXURY,SUV,400000000,155,230,160,Monocoque,0,0.0,1500T,CVT,Petrol,1960,18,225/60,2670,4500,1842,1746,5,FWD,5,4,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,475,Multi-link,9.5,-,Lengkap,Wired,Wired,Synthetic Leather,Electric,Yes,Yes,Yes,,No,Yes (Front),Yes,LED,No,No,No,No,No,No,LED,Digital,26,6,3.5,5.0,2.2,0.0,4.5
CHERY,TIGGO 7 PRO,PREMIUM,SUV,430000000,155,230,160,Monocoque,0,0.0,1500T,CVT,Petrol,1960,18,225/60,2670,4500,1842,1746,5,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,475,Multi-link,9.5,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,No,No,No,No,No,LED,Digital,5,11,6.5,7.5,2.2,0.0,6.3
CHERY,TIGGO 8,COMFORT,SUV,349500000,186,290,200,Monocoque,0,0.0,1600T,DCT,Petrol,1680,18,235/55,2710,4722,1860,1745,7,FWD,5,6,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,193,Multi-link,9.9,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,No,Yes (Driver),Yes,LED,No,No,No,No,No,No,LED,Digital,258,6,3.5,5.8,2.7,0.1,5.8
CHERY,TIGGO 8,PREMIUM,SUV,389500000,186,290,200,Monocoque,0,0.0,1600T,DCT,Petrol,1680,18,235/55,2710,4722,1860,1745,7,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,193,Multi-link,9.9,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,No,No,No,No,No,LED,Digital,1820,11,6.5,7.5,2.7,0.9,7.2
CHERY,TIGGO 8 CSH,AWD,SUV,638500000,395,650,190,Monocoque,80,19.2,1500T,DHT,PHEV,2380,19,235/50,2710,4722,1860,1705,7,AWD,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,193,Multi-link,9.8,NMC,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital,28,13,7.6,7.5,5.9,0.0,5.5
CHERY,TIGGO 8 CSH,COMFORT,SUV,439000000,347,525,175,Monocoque,76,19.2,1500T,DHT,PHEV,2350,18,235/55,2710,4722,1860,1705,7,FWD,5,4,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,193,Multi-link,9.8,NMC,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,No,Yes (Driver),Yes,LED,No,No,No,No,No,No,LED,Digital,69,5,2.9,5.0,5.0,0.0,4.9
CHERY,TIGGO 8 CSH,PREMIUM,SUV,519000000,347,525,175,Monocoque,76,19.2,1500T,DHT,PHEV,2380,18,235/55,2710,4722,1860,1705,7,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,193,Multi-link,9.8,NMC,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital,3273,12,7.1,7.5,5.0,1.6,6.3
CHERY,TIGGO 8 PRO,LUXURY,SUV,528500000,250,390,190,Monocoque,0,0.0,2000T,DCT,Petrol,1750,18,235/55,2710,4722,1860,1745,7,FWD,5,6,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,193,Multi-link,9.9,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,No,No,No,No,No,LED,Digital,27,7,4.1,6.7,3.6,0.0,4.6
CHERY,TIGGO 8 PRO,PREMIUM,SUV,558500000,250,390,190,Monocoque,0,0.0,2000T,DCT,Petrol,1750,18,235/55,2710,4722,1860,1745,7,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,193,Multi-link,9.9,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital,0,12,7.1,7.5,3.6,0.0,5.5
CHERY,TIGGO 8 PRO MAX,AWD,SUV,628500000,250,390,190,Monocoque,0,0.0,2000T,DCT,Petrol,1820,19,235/50,2710,4722,1860,1745,7,AWD,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,193,Multi-link,9.6,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital,54,13,7.6,7.5,3.6,0.0,5.0
CHERY,TIGGO 9 CSH,AWD,SUV,719900000,395,650,190,Monocoque,180,34.4,1500T,DHT,PHEV,2450,20,245/45,2820,4810,1925,1741,7,AWD,5,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,200,Multi-link,9.8,NMC,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Rear),Yes,LED,No,Yes (Front),Yes (Front),No,Yes,Yes,LED,Digital,386,16,9.4,9.2,5.9,0.2,5.7
CHERY,TIGGO CROSS,COMFORT,SUV,274500000,116,138,190,Monocoque,0,0.0,1500,CVT,Petrol,1800,16,215/65,2610,4320,1830,1670,5,FWD,5,4,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,340,Torsion Beam,11.0,-,Lengkap,Wired,Wired,Fabric,Electric,Yes,No,Yes,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,295,2,1.2,5.0,1.5,0.1,4.7
CHERY,TIGGO CROSS,CSH,SUV,319800000,201,310,190,Monocoque,0,1.83,1498,DHT,HEV,1450,18,215/55,2610,4330,1831,1652,5,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,340,Torsion Beam,10.5,NMC,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Moonroof,No,Yes (Driver),Yes,LED,No,No,No,No,No,No,LED,Digital,2041,10,5.9,7.5,2.9,1.0,8.5
CHERY,TIGGO CROSS,PREMIUM,SUV,290500000,116,138,190,Monocoque,0,0.0,1500,CVT,Petrol,1810,17,215/60,2610,4320,1830,1670,5,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,340,Torsion Beam,11.0,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Moonroof,Yes,Yes (Driver),Yes,LED,No,No,No,No,No,No,LED,Digital,2501,11,6.5,7.5,1.5,1.2,8.9
CHERY,TIGGO CROSS,SPORT,SUV,335000000,147,210,190,Monocoque,0,0.0,1500T,DCT,Petrol,1850,18,215/55,2610,4330,1831,1652,5,FWD,5,4,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,340,Torsion Beam,11.0,-,Lengkap,Wired,Wired,Fabric,Electric,Yes,No,Yes,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,153,3,1.8,5.0,2.0,0.1,4.4
CITROËN,C5 AIRCROSS,SHINE,SUV,1064000000,165,240,230,Monocoque,0,0.0,1600T,AT,Petrol,1505,18,235/55,2730,4500,1969,1695,5,FWD,5,6,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,580,Torsion Beam,10.5,-,Lengkap,Wired,Wired,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,No,Yes (Driver),No,No,No,LED,Digital,4,8,4.7,6.7,2.3,0.0,2.2
DAIHATSU,AYLA,1.0 M MT,City Car,140000000,67,89,160,Monocoque,0,0.0,1000,MT,Petrol,1250,13,155/80,2525,3760,1665,1515,5,FWD,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,Torsion Beam,11.0,-,Fixed,,,Fabric,Manual,No,No,No,,No,No,No,Halogen,No,No,No,No,No,No,Halogen,Analog,2630,0,0.0,0.8,0.9,1.3,2.1
DAIHATSU,AYLA,1.0 X CVT,City Car,172900000,67,89,160,Monocoque,0,0.0,1000,CVT,Petrol,1280,14,175/65,2525,3760,1665,1515,5,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,265,Torsion Beam,11.0,-,Fixed,,,Fabric,Manual,No,No,No,,No,No,No,Halogen,No,No,No,No,No,No,Halogen,Analog,1984,0,0.0,4.2,0.9,0.9,4.9
DAIHATSU,AYLA,1.0 X MT,City Car,152900000,67,89,160,Monocoque,0,0.0,1000,MT,Petrol,1260,14,175/65,2525,3760,1665,1515,5,FWD,5,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,265,Torsion Beam,11.0,-,Fixed,,,Fabric,Manual,No,No,No,,No,No,No,Halogen,No,No,No,No,No,No,Halogen,Analog,3161,0,0.0,2.5,0.9,1.5,3.7
DAIHATSU,AYLA,1.2 R CVT,City Car,190000000,88,113,160,Monocoque,0,0.0,1200,CVT,Petrol,1320,14,175/65,2525,3760,1665,1515,5,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,265,Torsion Beam,12.8,-,Tilt,Wired,Wired,Fabric,Manual,No,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Analog,1436,2,1.2,4.2,1.2,0.7,5.7
DAIHATSU,AYLA,1.2 R MT,City Car,170000000,88,113,160,Monocoque,0,0.0,1200,MT,Petrol,1300,14,175/65,2525,3760,1665,1515,5,FWD,5,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,265,Torsion Beam,12.8,-,Tilt,Wired,Wired,Fabric,Manual,No,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Analog,1539,2,1.2,2.5,1.2,0.7,4.8
DAIHATSU,LUXIO,1.5 D MT,MPV,240450000,97,134,180,Monocoque,0,0.0,1500,MT,Petrol,1850,15,195/65,2650,4215,1710,1915,8,RWD,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,Rigid Axle,10.0,-,Fixed,,,Fabric,Manual,No,No,No,,No,No,No,Halogen,No,No,No,No,No,No,Halogen,Analog,766,0,0.0,0.0,1.3,0.4,0.9
DAIHATSU,LUXIO,1.5 X AT,MPV,273450000,97,134,180,Monocoque,0,0.0,1500,AT,Petrol,1860,15,195/65,2650,4215,1710,1915,8,RWD,5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,180,Rigid Axle,10.0,-,Fixed,,,Fabric,Manual,No,No,No,,No,No,No,Halogen,No,No,No,No,No,No,Halogen,Analog,629,0,0.0,1.7,1.3,0.3,1.8
DAIHATSU,LUXIO,1.5 X MT,MPV,260150000,97,134,180,Monocoque,0,0.0,1500,MT,Petrol,1850,15,195/65,2650,4215,1710,1915,8,RWD,5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,180,Rigid Axle,10.0,-,Fixed,,,Fabric,Manual,No,No,No,,No,No,No,Halogen,No,No,No,No,No,No,Halogen,Analog,1308,0,0.0,1.7,1.3,0.6,1.9
DAIHATSU,ROCKY,1.0 R TC CVT,SUV,266750000,98,140,200,Monocoque,0,0.0,1000T,CVT,Petrol,1570,17,205/60,2525,4030,1710,1635,5,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,369,Torsion Beam,9.5,-,Tilt,Wired,Wired,Fabric,Manual,No,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,185,2,1.2,4.2,1.4,0.1,4.2
DAIHATSU,ROCKY,1.0 R TC CVT ASA,SUV,276650000,98,140,200,Monocoque,0,0.0,1000T,CVT,Petrol,1580,17,205/60,2525,4030,1710,1635,5,FWD,5,2,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,369,Torsion Beam,9.5,-,Tilt,Wired,Wired,Fabric,Manual,No,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,2,3,1.8,5.0,1.4,0.0,4.9
DAIHATSU,ROCKY,1.0 R TC MT,SUV,251750000,98,140,200,Monocoque,0,0.0,1000T,MT,Petrol,1550,17,205/60,2525,4030,1710,1635,5,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,369,Torsion Beam,9.5,-,Tilt,Wired,Wired,Fabric,Manual,No,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,2,2,1.2,4.2,1.4,0.0,4.5
