BRAND,MODEL,VARIAN,BODY TYPE,HARGAOTR,HORSE POWER (HP),TORQUE (Nm),GROUND CLEARENCE,CHASSIS,EV_RANGE_KM,BATTERY (KWH),CC,TRANSMISSION,FUEL,WEIGHT (GVW),WHEEL (Inch),TYRE,WHEELBASE,LONG,WIDTH,HEIGHT,SEAT,DRIVE_SYS,DOOR,AIRBAGS,ABS,EBD,ESC,TCS,AEB,ACC,LKA,RCTA,ACC_STOP_GO,LANE_CENTERING,DRIVER_MONITOR_CAMERA,PARK_SENSOR_FRONT,PARK_SENSOR_REAR,REAR_CAMERA,CAMERA_360,TRUNK_CAPACITY_LITER,TIPE_SUSPENSI_BELAKANG,COMPRESSION_RATIO,TIPE_BATERAI,TILT_TELESCOPIC_STEERING,APPLE_CARPLAY,ANDROID_AUTO,LEATHER_SEAT,PARKING_BRAKE,AUTO_HOLD,WIRELESS_CHARGER,SOFT_TOUCH_INTERIOR,SUNROOF,POWER_TAILGATE,ELECTRIC_SEAT,AMBIENT_LIGHT,HEADLAMP,AIR_SUSPENSION,VENTILATED_SEAT,MASSAGE_SEAT,REAR_SEAT_ENTERTAINMENT,SOFT_CLOSE_DOOR,HEAD_UP_DISPLAY,REAR_LAMP,SPEEDOMETER,TOTAL_2025,INDEX_PERFORMANCE,INDEX_EFFICIENCY,INDEX_SAFETY,INDEX_COMFORT,INDEX_TECH,INDEX_SPACE,INDEX_POPULARITY,INDEX_PRICE
BMW,X3,XDRIVE20I M SPORT,SUV,1480000000,184,300,204,Monocoque,0,0.0,2000T,AT,Petrol,2400,19,245/50,2864,4708,1891,1676,5,AWD,5,6,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,550,Multi-link,11.0,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,No,No,No,No,Yes,LED,Digital,134,0.003745726716782172,-0.5885976032760201,0.2114439626892083,0.6304132654817253,0.34872546151236483,0.5522512289820459,-0.33967605644394017,-0.6418541611802561
BMW,X3,XDRIVE30I M SPORT,SUV,1635000000,245,350,204,Monocoque,0,0.0,2000T,AT,Petrol,2450,20,245/45,2864,4708,1891,1676,5,AWD,5,6,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,550,Multi-link,10.2,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,No,No,No,No,Yes,LED,Digital,5,0.1900005252639852,-0.6250846063401945,0.4229992267414786,0.6304132654817253,0.9382834240691804,0.5522512289820459,-0.39370133839693566,-0.8001007059192133
BMW,X4,XDRIVE30I M SPORT,SUV,1735000000,245,350,204,Monocoque,0,0.0,2000T,AT,Petrol,2460,20,245/45,2864,4751,1918,1621,5,AWD,5,6,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,525,Multi-link,10.2,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,No,No,No,No,Yes,LED,Digital,4,0.19437896563168605,-0.6323820069530294,0.4229992267414786,0.6304132654817253,0.9382834240691804,0.5291171225382519,-0.3941201390322302,-0.9021952509120891
BMW,X5,XDRIVE40I M SPORT,SUV,1995000000,381,520,214,Monocoque,0,0.0,3000T,AT,Petrol,2860,21,275/40,2975,4935,2004,1765,7,AWD,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,650,Multi-link,11.0,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front),Yes,LED,Yes,Yes (Front),No,No,No,Yes,LED,Digital,156,0.802573747909021,-0.9242780314664244,1.149073092474656,1.5512078203142212,1.5278413866259961,1.2851493694559215,-0.3304624424674603,-1.167641067893566
BMW,X6,XDRIVE40I M SPORT,SUV,2380000000,381,520,216,Monocoque,0,0.0,3000T,AT,Petrol,2840,21,275/40,2975,4960,2004,1700,5,AWD,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,580,Multi-link,11.0,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front),Yes,LED,Yes,Yes (Front),No,No,Yes,Yes,LED,Digital,23,0.7938168671736193,-0.9096832302407547,1.149073092474656,1.5512078203142212,1.5278413866259961,0.964734597333933,-0.38616292696163396,-1.5607050661161375
BMW,X7,XDRIVE40I M SPORT,SUV,2820000000,381,520,221,Monocoque,0,0.0,3000T,AT,Petrol,3160,22,275/40,3105,5181,2000,1835,7,AWD,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,326,Multi-link,11.0,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Rear),Yes,LED,Yes,Yes (Front),Yes (Front),No,Yes,Yes,LED,Digital,139,0.933926958940049,-1.1432000498514707,1.149073092474656,2.0116050977304694,1.5278413866259961,1.2609457600289875,-0.3375820532674675,-2.00992106408479
BMW,XM,50E (PHEV),SUV,3450000000,476,700,220,Monocoque,83,25.7,3000T,AT,PHEV,3300,22,275/40,3105,5110,2005,1755,5,AWD,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,527,Multi-link,11.0,NMC,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,,Yes,Yes (Front),Yes,LED,No,Yes (Front),Yes (Front),No,Yes,Yes,LED,Digital,5,1.607776260020867,-0.8448025791092362,1.149073092474656,1.5512078203142212,1.5278413866259961,1.129389774633549,-0.39370133839693566,-2.653116697539907
BMW,XM,LABEL (PHEV),SUV,6750000000,748,1000,220,Monocoque,83,25.7,4400T,AT,PHEV,3350,23,275/35,3105,5110,2005,1755,5,AWD,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,527,Multi-link,10.5,NMC,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,,Yes,Yes (Front),Yes,LED,No,Yes (Front),Yes (Front),No,Yes,Yes,LED,Digital,1,2.4502570371173595,-0.8812895821734106,1.149073092474656,1.5512078203142212,1.5278413866259961,1.129389774633549,-0.3953765409381138,-6.022236682304804
BMW,XM,STANDARD (PHEV),SUV,6410000000,653,800,220,Monocoque,88,25.7,4400T,AT,PHEV,3350,23,275/35,3105,5110,2005,1755,5,AWD,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,527,Multi-link,10.5,NMC,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,,Yes,Yes (Front),Yes,LED,No,Yes (Front),Yes (Front),No,Yes,Yes,LED,Digital,17,2.05810930504047,-0.8765735218346354,1.149073092474656,1.5512078203142212,1.5278413866259961,1.129389774633549,-0.3886757307734012,-5.675115229329027
BMW,Z4,M40I,Roadster,2200000000,387,500,117,Monocoque,0,0.0,3000T,AT,Petrol,2190,19,255/35,2470,4324,1864,1304,2,RWD,2,4,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,281,Multi-link,10.2,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,,No,Yes (Front),Yes,LED,No,No,No,No,No,Yes,LED,Digital,17,0.4970247466302576,-0.43535219040648765,0.028627815536475,0.1700159880654772,0.34872546151236483,-1.690026487342521,-0.3886757307734012,-1.3769348851289611
BMW,Z4,SDRIVE30I M SPORT,Roadster,1800000000,258,400,117,Monocoque,0,0.0,2000T,AT,Petrol,2055,19,255/35,2470,4324,1864,1304,2,RWD,2,4,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,281,Multi-link,10.2,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,,No,Yes (Front),Yes,LED,No,No,No,No,No,No,LED,Digital,11,0.09685966106847908,-0.33683728213321684,0.028627815536475,0.1700159880654772,-0.24083250104445075,-1.690026487342521,-0.39118853458516845,-0.9685567051574583
BYD,ATTO 1,DYNAMIC STANDARD RANGE,SUV,209000000,75,135,155,Monocoque,300,30.1,0,Single Speed,BEV,1850,16,185/55,2500,3925,1720,1590,5,FWD,5,4,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,265,Torsion Beam,0.0,LFP,Tilt,Wireless,Wireless,Synthetic Leather,Electric,Yes,No,Yes,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,13000,-0.3594838519704757,0.6183246979400165,-0.8175932406726062,-0.7507785667670188,-0.8303904636012663,-0.7279199445514922,5.0486129172555945,0.6557675056791938
BYD,ATTO 1,PREMIUM EXTENDED RANGE,SUV,235000000,177,290,155,Monocoque,401,38.9,0,Single Speed,BEV,1915,16,185/55,2500,3925,1720,1590,5,FWD,5,6,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,265,Torsion Beam,0.0,LFP,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,,No,Yes (Driver),No,LED,No,No,No,No,No,No,LED,Digital,9582,0.06378350273195531,0.7369612795249093,0.4229992267414786,-0.2903812893507708,-0.24083250104445075,-0.7279199445514922,3.6171523458188615,0.6292229239810462
BYD,ATTO 3,ADVANCED STANDARD RANGE,SUV,390000000,204,310,175,Monocoque,410,49.9,0,Single Speed,BEV,2200,18,215/55,2720,4455,1875,1615,5,FWD,5,7,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,440,Multi-link,0.0,LFP,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,No,No,No,No,No,LED,Digital,2103,0.29958941595231864,0.6907998921829337,1.149073092474656,0.6304132654817253,0.34872546151236483,0.07368822574939851,0.4849423944510066,0.4709763792420889
BYD,ATTO 3,SUPERIOR EXTENDED RANGE,SUV,520000000,204,310,175,Monocoque,480,60.4,0,Single Speed,BEV,2230,18,215/55,2720,4455,1875,1615,5,FWD,5,7,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,440,Multi-link,0.0,LFP,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital,888,0.4093822197066485,0.8226507950566716,1.149073092474656,1.0908105428979733,0.34872546151236483,0.07368822574939851,-0.023900377431857963,0.3382534707513505
BYD,DOLPHIN,DYNAMIC STANDARD RANGE,Hatchback,369000000,95,180,130,Monocoque,410,44.9,0,Single Speed,BEV,2050,16,195/60,2700,4290,1770,1570,5,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,345,Torsion Beam,0.0,LFP,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,No,Yes,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,267,-0.0697983983825287,0.7258711630318608,0.8461097548460191,-0.7507785667670188,-0.24083250104445075,-0.4416672078350427,-0.2839755719497665,0.4924162336905928
BYD,DOLPHIN,PREMIUM EXTENDED RANGE,Hatchback,429000000,204,310,130,Monocoque,490,60.4,0,Single Speed,BEV,2108,17,205/50,2700,4290,1770,1570,5,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,345,Multi-link,0.0,LFP,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,No,Yes (Front),No,LED,No,Yes (Front),No,No,No,No,LED,Digital,281,0.3695841363071309,0.8964961011722736,0.8461097548460191,0.1700159880654772,0.34872546151236483,-0.4416672078350427,-0.27811236305564296,0.43115950669486736
BYD,M6,STANDARD 7-SEATER,MPV,383000000,163,310,170,Monocoque,420,55.4,0,Single Speed,BEV,2360,17,225/55,2800,4710,1810,1690,7,FWD,5,6,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,180,Multi-link,0.0,LFP,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,No,Yes,,No,Yes (Driver),No,LED,No,No,No,No,No,No,LED,Digital,4509,0.3369825382941152,0.6620321099870896,-0.42322182946760256,-0.2903812893507708,-0.24083250104445075,0.16282352920745574,1.4925767229696667,0.4781229973915902
BYD,M6,SUPERIOR 7-SEATER,MPV,423000000,204,310,170,Monocoque,530,71.8,0,Single Speed,BEV,2460,17,225/55,2800,4710,1810,1690,7,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,180,Multi-link,0.0,LFP,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital,3037,0.5883598472372327,0.8393569152097445,0.8461097548460191,1.0908105428979733,0.34872546151236483,0.16282352920745574,0.8761021878161058,0.4372851793944399
BYD,M6,SUPERIOR CAPTAIN 6-SEATER,MPV,433000000,204,310,170,Monocoque,530,71.8,0,Single Speed,BEV,2460,17,225/55,2800,4710,1810,1690,6,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,180,Multi-link,0.0,LFP,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital,3136,0.5883598472372327,0.8393569152097445,0.8461097548460191,1.0908105428979733,0.34872546151236483,0.05615255670184337,0.9175634507102651,0.42707572489515233
BYD,SEAL,PERFORMANCE AWD,Sedan,750000000,530,670,120,Monocoque,580,82.56,0,Single Speed,BEV,2735,19,235/45,2920,4800,1875,1460,5,AWD,4,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,400,Multi-link,0.0,LFP,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,Yes (Front),Yes (Front),No,No,Yes,LED,Digital,454,1.599745257301165,0.8254151740806802,1.3318892396273896,1.5512078203142212,1.5278413866259961,-0.24772877694811887,-0.20565985314968777,0.10343601726773642
BYD,SEAL,PREMIUM EXTENDED RANGE,Sedan,639000000,313,360,120,Monocoque,650,82.56,0,Single Speed,BEV,2605,19,235/45,2920,4800,1875,1460,5,RWD,4,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,400,Multi-link,0.0,LFP,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,Yes (Front),No,No,No,Yes,LED,Digital,741,0.972754574299412,0.9460834636129598,1.3318892396273896,1.0908105428979733,1.5278413866259961,-0.24772877694811887,-0.08546407082015516,0.21676096220982843
BYD,SEALION 7,PERFORMANCE AWD,SUV,710500000,523,690,160,Monocoque,542,82.5,0,Single Speed,BEV,2300,20,245/45,2930,4830,1925,1620,5,AWD,5,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,520,Multi-link,0.0,LFP,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,Yes (Front),Yes (Front),No,No,Yes,LED,Digital,2289,1.4314228460962006,1.036047031310854,1.3318892396273896,1.5512078203142212,1.5278413866259961,0.4333446065144109,0.5628393126157908,0.14376336253992233
BYD,SEALION 7,PREMIUM,SUV,620500000,313,380,160,Monocoque,567,82.5,0,Single Speed,BEV,2680,19,235/50,2930,4830,1925,1620,5,RWD,5,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,520,Multi-link,0.0,LFP,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,Yes (Front),No,No,No,Yes,LED,Digital,6113,0.9795693965142647,0.8457563401154669,1.3318892396273896,1.0908105428979733,1.5278413866259961,0.4333446065144109,2.164332941982107,0.23564845303351045
CHERY,J6,IWD (AWD),SUV,585500000,248,330,200,Monocoque,418,69.7,0,Single Speed,BEV,2360,19,225/55,2715,4406,1910,1715,5,AWD,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,450,Multi-link,0.0,LFP,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,Yes (Front & Rear),Yes (Front),No,No,No,LED,Digital,4395,0.5694458546099236,0.7951073219754876,1.0576650188982895,1.5512078203142212,0.9382834240691804,0.3021679407557815,1.4448334505460894,0.2713815437810169
CHERY,J6,RWD,SUV,525500000,181,220,200,Monocoque,426,65.6,0,Single Speed,BEV,2280,18,225/60,2715,4406,1910,1715,5,RWD,5,6,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,450,Multi-link,0.0,LFP,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Driver),Yes,LED,No,Yes (Driver),No,No,No,No,LED,Digital,1415,0.3156385315354904,0.8059909195017456,-0.42322182946760256,1.0908105428979733,0.34872546151236483,0.3021679407557815,0.19680755736836394,0.33263827077674235
CHERY,J6T,T IWD (AWD),SUV,605500000,248,330,225,Monocoque,418,69.7,0,Single Speed,BEV,2375,19,225/55,2715,4406,1910,1715,5,AWD,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,450,Multi-link,0.0,LFP,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,Yes (Front & Rear),Yes (Front),No,No,No,LED,Digital,226,0.5749189050695498,0.7868977462860484,1.0576650188982895,1.5512078203142212,0.9382834240691804,0.40061229661746567,-0.3011463979968426,0.2509626347824418
CHERY,J6T,T RWD,SUV,545500000,181,220,225,Monocoque,426,65.6,0,Single Speed,BEV,2295,18,225/60,2715,4406,1910,1715,5,RWD,5,6,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,450,Multi-link,0.0,LFP,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Driver),Yes,LED,No,Yes (Driver),No,No,No,No,LED,Digital,34,0.3211115819951165,0.7977813438123063,-0.42322182946760256,1.0908105428979733,0.34872546151236483,0.40061229661746567,-0.381556119973394,0.3122193617781672
CHERY,OMODA 5,GT AWD,SUV,493800000,197,290,180,Monocoque,0,0.0,1600T,DCT,Petrol,1495,19,215/50,2630,4400,1830,1588,5,AWD,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,360,Multi-link,9.9,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Moonroof,Yes,Yes (Front),Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital,33,-0.380984236052382,0.07181715218553632,1.0576650188982895,1.0908105428979733,0.9382834240691804,-0.14590643177670218,-0.38197492060868854,0.3650022415394839
CHERY,OMODA 5,GT FWD,SUV,453800000,197,290,180,Monocoque,0,0.0,1600T,DCT,Petrol,1900,19,215/50,2630,4400,1830,1588,5,FWD,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,360,Multi-link,9.9,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Moonroof,Yes,Yes (Front),Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital,45,-0.2036574011604945,-0.22372757263427623,1.0576650188982895,1.0908105428979733,0.9382834240691804,-0.14590643177670218,-0.3769493129851541,0.4058400595366342
CHERY,OMODA 5,RZ (FACELIFT),SUV,404800000,145,230,180,Monocoque,0,0.0,1500T,CVT,Petrol,1850,18,215/55,2630,4400,1830,1588,5,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,360,Torsion Beam,9.5,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Moonroof,Yes,Yes (Front),Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital,558,-0.3854395647315959,-0.18724056957010182,0.8461097548460191,1.0908105428979733,0.34872546151236483,-0.14590643177670218,-0.16210458707905573,0.45586638658314327
CHERY,OMODA 5,Z (FACELIFT),SUV,334800000,145,230,180,Monocoque,0,0.0,1500T,CVT,Petrol,1850,18,215/55,2630,4400,1830,1588,5,FWD,5,6,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,360,Torsion Beam,9.5,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,No,Yes,,No,No,Yes,LED,No,No,No,No,No,No,LED,Digital,60,-0.3854395647315959,-0.18724056957010182,-0.6347770935198729,-0.2903812893507708,-0.8303904636012663,-0.14590643177670218,-0.370667303455736,0.5273325680781563
CHERY,OMODA E5,PURE,SUV,435500000,201,340,190,Monocoque,430,61.0,0,Single Speed,BEV,2210,18,215/55,2630,4424,1830,1588,5,FWD,5,6,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,380,Multi-link,0.0,LFP,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,,No,Yes (Front),Yes,LED,No,No,No,No,No,No,LED,Digital,1105,0.40631616650166186,0.8038693817605658,-0.42322182946760256,0.1700159880654772,-0.24083250104445075,-0.08061584679565378,0.06697936042705695,0.42452336127033047
CHERY,OMODA E5,STANDARD,SUV,515500000,201,340,190,Monocoque,430,61.0,0,Single Speed,BEV,2210,18,215/55,2630,4424,1830,1588,5,FWD,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,380,Multi-link,0.0,LFP,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital,299,0.40631616650166186,0.8038693817605658,1.0576650188982895,1.0908105428979733,0.9382834240691804,-0.08061584679565378,-0.27057395162034126,0.3428477252760299
CHERY,TIGGO 5X,CHAMPION,SUV,269000000,112,138,180,Monocoque,0,0.0,1500,CVT,Petrol,1780,16,215/65,2630,4318,1830,1670,5,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,340,Torsion Beam,11.0,-,Lengkap,Wired,Wired,Synthetic Leather,Electric,Yes,Yes,Yes,Moonroof,No,Yes (Driver),Yes,LED,No,No,No,No,No,No,LED,Digital,112,-0.3876242082712533,-0.24434464051226495,0.8461097548460191,0.1700159880654772,0.34872546151236483,-0.11422322475244931,-0.34888967042042,0.5945107786834685
CHERY,TIGGO 5X,CLASSIC,SUV,239000000,112,138,180,Monocoque,0,0.0,1500,CVT,Petrol,1765,16,215/65,2630,4318,1830,1670,5,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,340,Torsion Beam,11.0,-,Lengkap,Wired,Wired,Synthetic Leather,Electric,Yes,No,No,,No,No,No,LED,No,No,No,No,No,No,LED,Digital,25,-0.3930972587308795,-0.2361350648228257,-1.0004093878253395,-1.2111758441832667,-0.8303904636012663,-0.11422322475244931,-0.3853253256910449,0.6251391421813312
CHERY,TIGGO 7 PRO,COMFORT,SUV,370000000,155,230,160,Monocoque,0,0.0,1500T,CVT,Petrol,1960,17,225/60,2670,4500,1842,1746,5,FWD,5,4,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,475,Multi-link,9.5,-,Lengkap,Wired,Wired,Synthetic Leather,Electric,Yes,No,Yes,,No,No,Yes,LED,No,No,No,No,No,No,LED,Digital,4,-0.31966108185771536,-0.2675119763112855,-0.8175932406726062,-0.2903812893507708,-0.8303904636012663,0.10476049508524263,-0.3941201390322302,0.49139528824066403
CHERY,TIGGO 7 PRO,LUXURY,SUV,400000000,155,230,160,Monocoque,0,0.0,1500T,CVT,Petrol,1960,18,225/60,2670,4500,1842,1746,5,FWD,5,4,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,475,Multi-link,9.5,-,Lengkap,Wired,Wired,Synthetic Leather,Electric,Yes,Yes,Yes,,No,Yes (Front),Yes,LED,No,No,No,No,No,No,LED,Digital,26,-0.31966108185771536,-0.2675119763112855,-0.6060379766203359,0.1700159880654772,0.34872546151236483,0.10476049508524263,-0.38490652505575035,0.46076692474280134
CHERY,TIGGO 7 PRO,PREMIUM,SUV,430000000,155,230,160,Monocoque,0,0.0,1500T,CVT,Petrol,1960,18,225/60,2670,4500,1842,1746,5,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,475,Multi-link,9.5,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,No,No,No,No,No,LED,Digital,5,-0.31966108185771536,-0.2675119763112855,0.8461097548460191,0.6304132654817253,0.34872546151236483,0.10476049508524263,-0.39370133839693566,0.4301385612449386
CHERY,TIGGO 8,COMFORT,SUV,349500000,186,290,200,Monocoque,0,0.0,1600T,DCT,Petrol,1680,18,235/55,2710,4722,1860,1745,7,FWD,5,6,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,193,Multi-link,9.9,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,No,Yes (Driver),Yes,LED,No,No,No,No,No,No,LED,Digital,258,-0.3193602919620023,-0.06318475915190891,-0.42322182946760256,0.1700159880654772,0.34872546151236483,0.3520700812000777,-0.28774477766741735,0.5123246699642036
CHERY,TIGGO 8,PREMIUM,SUV,389500000,186,290,200,Monocoque,0,0.0,1600T,DCT,Petrol,1680,18,235/55,2710,4722,1860,1745,7,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,193,Multi-link,9.9,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,No,No,No,No,No,LED,Digital,1820,-0.3193602919620023,-0.06318475915190891,0.8461097548460191,0.6304132654817253,0.34872546151236483,0.3520700812000777,0.3664218146626521,0.47148685196705326
CHERY,TIGGO 8 CSH,AWD,SUV,638500000,395,650,190,Monocoque,80,19.2,1500T,DHT,PHEV,2380,19,235/50,2710,4722,1860,1705,7,AWD,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,193,Multi-link,9.8,NMC,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital,28,0.9547626246160995,-0.2577804680771656,1.0576650188982895,1.0908105428979733,0.9382834240691804,0.27498900538350024,-0.3840689237851613,0.2172714349347928
CHERY,TIGGO 8 CSH,COMFORT,SUV,439000000,347,525,175,Monocoque,76,19.2,1500T,DHT,PHEV,2350,18,235/55,2710,4722,1860,1705,7,FWD,5,4,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,193,Multi-link,9.8,NMC,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,No,Yes (Driver),Yes,LED,No,No,No,No,No,No,LED,Digital,69,0.7125405285434693,-0.2396611145096811,-0.8175932406726062,0.1700159880654772,-0.24083250104445075,0.21592239186648976,-0.3668980977380852,0.4209500521955798
CHERY,TIGGO 8 CSH,PREMIUM,SUV,519000000,347,525,175,Monocoque,76,19.2,1500T,DHT,PHEV,2380,18,235/55,2710,4722,1860,1705,7,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,193,Multi-link,9.8,NMC,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital,3273,0.725675849646572,-0.26155331634818574,1.0576650188982895,1.0908105428979733,0.34872546151236483,0.21592239186648976,0.9749391377456169,0.33927441620127924
