BRAND,MODEL,VARIAN,BODY TYPE,HARGAOTR,HORSE POWER (HP),TORQUE (Nm),GROUND CLEARENCE,CHASSIS,EV_RANGE_KM,BATTERY (KWH),CC,TRANSMISSION,FUEL,WEIGHT (GVW),WHEEL (Inch),TYRE,WHEELBASE,LONG,WIDTH,HEIGHT,SEAT,DRIVE_SYS,DOOR,AIRBAGS,ABS,EBD,ESC,TCS,AEB,ACC,LKA,RCTA,ACC_STOP_GO,LANE_CENTERING,DRIVER_MONITOR_CAMERA,PARK_SENSOR_FRONT,PARK_SENSOR_REAR,REAR_CAMERA,CAMERA_360,TRUNK_CAPACITY_LITER,TIPE_SUSPENSI_BELAKANG,COMPRESSION_RATIO,TIPE_BATERAI,TILT_TELESCOPIC_STEERING,APPLE_CARPLAY,ANDROID_AUTO,LEATHER_SEAT,PARKING_BRAKE,AUTO_HOLD,WIRELESS_CHARGER,SOFT_TOUCH_INTERIOR,SUNROOF,POWER_TAILGATE,ELECTRIC_SEAT,AMBIENT_LIGHT,HEADLAMP,AIR_SUSPENSION,VENTILATED_SEAT,MASSAGE_SEAT,REAR_SEAT_ENTERTAINMENT,SOFT_CLOSE_DOOR,HEAD_UP_DISPLAY,REAR_LAMP,SPEEDOMETER
BYD,M6,Standard 7-Seater,MPV,383000000,163,310,170,Monocoque,420,55.4,0,Single Speed,BEV,2360,17,225/55,2800,4710,1810,1690,7,FWD,5,6,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,180,Multi-link,0.0,LFP,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,No,Yes,None,No,Yes (Driver),No,LED,No,No,No,No,No,No,LED,Digital
BYD,M6,Superior 7-Seater,MPV,423000000,204,310,170,Monocoque,530,71.8,0,Single Speed,BEV,2460,17,225/55,2800,4710,1810,1690,7,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,180,Multi-link,0.0,LFP,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital
BYD,M6,Superior Captain 6-Seater,MPV,433000000,204,310,170,Monocoque,530,71.8,0,Single Speed,BEV,2460,17,225/55,2800,4710,1810,1690,6,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,180,Multi-link,0.0,LFP,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital
BYD,Seal,Performance AWD,Sedan,750000000,530,670,120,Monocoque,580,82.56,0,Single Speed,BEV,2735,19,235/45,2920,4800,1875,1460,5,AWD,4,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,400,Multi-link,0.0,LFP,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,Yes (Front),Yes (Front),No,No,Yes,LED,Digital
BYD,Seal,Premium Extended Range,Sedan,639000000,313,360,120,Monocoque,650,82.56,0,Single Speed,BEV,2605,19,235/45,2920,4800,1875,1460,5,RWD,4,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,400,Multi-link,0.0,LFP,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,Yes (Front),No,No,No,Yes,LED,Digital
BYD,Sealion 7,Performance AWD,SUV,710500000,523,690,160,Monocoque,542,82.5,0,Single Speed,BEV,2300,20,245/45,2930,4830,1925,1620,5,AWD,5,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,520,Multi-link,0.0,LFP,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,Yes (Front),Yes (Front),No,No,Yes,LED,Digital
BYD,Sealion 7,Premium,SUV,620500000,313,380,160,Monocoque,567,82.5,0,Single Speed,BEV,2680,19,235/50,2930,4830,1925,1620,5,RWD,5,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,520,Multi-link,0.0,LFP,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,Yes (Front),No,No,No,Yes,LED,Digital
Chery,J6,IWD (AWD),SUV,585500000,248,330,200,Monocoque,418,69.7,0,Single Speed,BEV,2360,19,225/55,2715,4406,1910,1715,5,AWD,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,450,Multi-link,0.0,LFP,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,Yes (Front & Rear),Yes (Front),No,No,No,LED,Digital
Chery,J6,RWD,SUV,525500000,181,220,200,Monocoque,426,65.6,0,Single Speed,BEV,2280,18,225/60,2715,4406,1910,1715,5,RWD,5,6,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,450,Multi-link,0.0,LFP,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Driver),Yes,LED,No,Yes (Driver),No,No,No,No,LED,Digital
Chery,J6T,T IWD (AWD),SUV,605500000,248,330,225,Monocoque,418,69.7,0,Single Speed,BEV,2375,19,225/55,2715,4406,1910,1715,5,AWD,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,450,Multi-link,0.0,LFP,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,Yes (Front & Rear),Yes (Front),No,No,No,LED,Digital
Chery,J6T,T RWD,SUV,545500000,181,220,225,Monocoque,426,65.6,0,Single Speed,BEV,2295,18,225/60,2715,4406,1910,1715,5,RWD,5,6,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,450,Multi-link,0.0,LFP,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Driver),Yes,LED,No,Yes (Driver),No,No,No,No,LED,Digital
Chery,Omoda 5,GT AWD,SUV,493800000,197,290,180,Monocoque,0,0.0,1600T,DCT,Petrol,1495,19,215/50,2630,4400,1830,1588,5,AWD,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,360,Multi-link,9.9,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Moonroof,Yes,Yes (Front),Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital
Chery,Omoda 5,GT FWD,SUV,453800000,197,290,180,Monocoque,0,0.0,1600T,DCT,Petrol,1900,19,215/50,2630,4400,1830,1588,5,FWD,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,360,Multi-link,9.9,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Moonroof,Yes,Yes (Front),Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital
Chery,Omoda 5,RZ (Facelift),SUV,404800000,145,230,180,Monocoque,0,0.0,1500T,CVT,Petrol,1850,18,215/55,2630,4400,1830,1588,5,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,360,Torsion Beam,9.5,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Moonroof,Yes,Yes (Front),Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital
Chery,Omoda 5,Z (Facelift),SUV,334800000,145,230,180,Monocoque,0,0.0,1500T,CVT,Petrol,1850,18,215/55,2630,4400,1830,1588,5,FWD,5,6,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,360,Torsion Beam,9.5,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,No,Yes,None,No,No,Yes,LED,No,No,No,No,No,No,LED,Digital
Chery,Omoda E5,Pure,SUV,435500000,201,340,190,Monocoque,430,61.0,0,Single Speed,BEV,2210,18,215/55,2630,4424,1830,1588,5,FWD,5,6,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,380,Multi-link,0.0,LFP,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,None,No,Yes (Front),Yes,LED,No,No,No,No,No,No,LED,Digital
Chery,Omoda E5,Standard,SUV,515500000,201,340,190,Monocoque,430,61.0,0,Single Speed,BEV,2210,18,215/55,2630,4424,1830,1588,5,FWD,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,380,Multi-link,0.0,LFP,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital
Chery,Tiggo 5X,Champion,SUV,269000000,112,138,180,Monocoque,0,0.0,1500,CVT,Petrol,1780,16,215/65,2630,4318,1830,1670,5,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,340,Torsion Beam,11.0,-,Lengkap,Wired,Wired,Synthetic Leather,Electric,Yes,Yes,Yes,Moonroof,No,Yes (Driver),Yes,LED,No,No,No,No,No,No,LED,Digital
Chery,Tiggo 5X,Classic,SUV,239000000,112,138,180,Monocoque,0,0.0,1500,CVT,Petrol,1765,16,215/65,2630,4318,1830,1670,5,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,340,Torsion Beam,11.0,-,Lengkap,Wired,Wired,Synthetic Leather,Electric,Yes,No,No,None,No,No,No,LED,No,No,No,No,No,No,LED,Digital
Chery,Tiggo 7 Pro,Comfort,SUV,370000000,155,230,160,Monocoque,0,0.0,1500T,CVT,Petrol,1960,17,225/60,2670,4500,1842,1746,5,FWD,5,4,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,475,Multi-link,9.5,-,Lengkap,Wired,Wired,Synthetic Leather,Electric,Yes,No,Yes,None,No,No,Yes,LED,No,No,No,No,No,No,LED,Digital
Chery,Tiggo 7 Pro,Luxury,SUV,400000000,155,230,160,Monocoque,0,0.0,1500T,CVT,Petrol,1960,18,225/60,2670,4500,1842,1746,5,FWD,5,4,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,475,Multi-link,9.5,-,Lengkap,Wired,Wired,Synthetic Leather,Electric,Yes,Yes,Yes,None,No,Yes (Front),Yes,LED,No,No,No,No,No,No,LED,Digital
Chery,Tiggo 7 Pro,Premium,SUV,430000000,155,230,160,Monocoque,0,0.0,1500T,CVT,Petrol,1960,18,225/60,2670,4500,1842,1746,5,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,475,Multi-link,9.5,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,No,No,No,No,No,LED,Digital
Chery,Tiggo 8,Comfort,SUV,349500000,186,290,200,Monocoque,0,0.0,1600T,DCT,Petrol,1680,18,235/55,2710,4722,1860,1745,7,FWD,5,6,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,193,Multi-link,9.9,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,No,Yes (Driver),Yes,LED,No,No,No,No,No,No,LED,Digital
Chery,Tiggo 8,Premium,SUV,389500000,186,290,200,Monocoque,0,0.0,1600T,DCT,Petrol,1680,18,235/55,2710,4722,1860,1745,7,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,193,Multi-link,9.9,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,No,No,No,No,No,LED,Digital
Chery,Tiggo 8 CSH,AWD,SUV,638500000,395,650,190,Monocoque,80,19.2,1500T,DHT,PHEV,2380,19,235/50,2710,4722,1860,1705,7,AWD,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,193,Multi-link,9.8,NMC,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital
Chery,Tiggo 8 CSH,Comfort,SUV,439000000,347,525,175,Monocoque,76,19.2,1500T,DHT,PHEV,2350,18,235/55,2710,4722,1860,1705,7,FWD,5,4,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,193,Multi-link,9.8,NMC,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,No,Yes (Driver),Yes,LED,No,No,No,No,No,No,LED,Digital
Chery,Tiggo 8 CSH,Premium,SUV,519000000,347,525,175,Monocoque,76,19.2,1500T,DHT,PHEV,2380,18,235/55,2710,4722,1860,1705,7,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,193,Multi-link,9.8,NMC,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital
Chery,Tiggo 8 Pro,Luxury,SUV,528500000,250,390,190,Monocoque,0,0.0,2000T,DCT,Petrol,1750,18,235/55,2710,4722,1860,1745,7,FWD,5,6,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,193,Multi-link,9.9,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,No,No,No,No,No,LED,Digital
Chery,Tiggo 8 Pro,Premium,SUV,558500000,250,390,190,Monocoque,0,0.0,2000T,DCT,Petrol,1750,18,235/55,2710,4722,1860,1745,7,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,193,Multi-link,9.9,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital
Chery,Tiggo 8 Pro Max,AWD,SUV,628500000,250,390,190,Monocoque,0,0.0,2000T,DCT,Petrol,1820,19,235/50,2710,4722,1860,1745,7,AWD,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,193,Multi-link,9.6,-,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Memory),Yes,LED,No,Yes (Front),No,No,No,No,LED,Digital
Chery,Tiggo 9 CSH,AWD,SUV,719900000,395,650,190,Monocoque,180,34.4,1500T,DHT,PHEV,2450,20,245/45,2820,4810,1925,1741,7,AWD,5,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,200,Multi-link,9.8,NMC,Lengkap,Wireless,Wireless,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front & Rear),Yes,LED,No,Yes (Front),Yes (Front),No,Yes,Yes,LED,Digital
Chery,Tiggo Cross,Comfort,SUV,274500000,116,138,190,Monocoque,0,0.0,1500,CVT,Petrol,1800,16,215/65,2610,4320,1830,1670,5,FWD,5,4,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,340,Torsion Beam,11.0,-,Lengkap,Wired,Wired,Fabric,Electric,Yes,No,Yes,None,No,No,No,LED,No,No,No,No,No,No,LED,Digital
Chery,Tiggo Cross,CSH,SUV,319800000,201,310,190,Monocoque,0,1.83,1498,DHT,HEV,1450,18,215/55,2610,4330,1831,1652,5,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,340,Torsion Beam,10.5,NMC,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Moonroof,No,Yes (Driver),Yes,LED,No,No,No,No,No,No,LED,Digital
Chery,Tiggo Cross,Premium,SUV,290500000,116,138,190,Monocoque,0,0.0,1500,CVT,Petrol,1810,17,215/60,2610,4320,1830,1670,5,FWD,5,6,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,340,Torsion Beam,11.0,-,Lengkap,Wireless,Wireless,Synthetic Leather,Electric,Yes,Yes,Yes,Moonroof,Yes,Yes (Driver),Yes,LED,No,No,No,No,No,No,LED,Digital
Chery,Tiggo Cross,Sport,SUV,335000000,147,210,190,Monocoque,0,0.0,1500T,DCT,Petrol,1850,18,215/55,2610,4330,1831,1652,5,FWD,5,4,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,340,Torsion Beam,11.0,-,Lengkap,Wired,Wired,Fabric,Electric,Yes,No,Yes,None,No,No,No,LED,No,No,No,No,No,No,LED,Digital
Citroën,C5 Aircross,Shine,SUV,1064000000,165,240,230,Monocoque,0,0.0,1600T,AT,Petrol,1505,18,235/55,2730,4500,1969,1695,5,FWD,5,6,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,580,Torsion Beam,10.5,-,Lengkap,Wired,Wired,Leather,Electric,Yes,Yes,Yes,Panoramic,Yes,Yes (Front),Yes,LED,No,No,Yes (Driver),No,No,No,LED,Digital
Daihatsu,Ayla,1.0 M MT,City Car,140000000,67,89,160,Monocoque,0,0.0,1000,MT,Petrol,1250,13,155/80,2525,3760,1665,1515,5,FWD,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,Torsion Beam,11.0,-,Fixed,None,None,Fabric,Manual,No,No,No,None,No,No,No,Halogen,No,No,No,No,No,No,Halogen,Analog
Daihatsu,Ayla,1.0 X CVT,City Car,172900000,67,89,160,Monocoque,0,0.0,1000,CVT,Petrol,1280,14,175/65,2525,3760,1665,1515,5,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,265,Torsion Beam,11.0,-,Fixed,None,None,Fabric,Manual,No,No,No,None,No,No,No,Halogen,No,No,No,No,No,No,Halogen,Analog
Daihatsu,Ayla,1.0 X MT,City Car,152900000,67,89,160,Monocoque,0,0.0,1000,MT,Petrol,1260,14,175/65,2525,3760,1665,1515,5,FWD,5,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,265,Torsion Beam,11.0,-,Fixed,None,None,Fabric,Manual,No,No,No,None,No,No,No,Halogen,No,No,No,No,No,No,Halogen,Analog
Daihatsu,Ayla,1.2 R CVT,City Car,190000000,88,113,160,Monocoque,0,0.0,1200,CVT,Petrol,1320,14,175/65,2525,3760,1665,1515,5,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,265,Torsion Beam,12.8,-,Tilt,Wired,Wired,Fabric,Manual,No,No,No,None,No,No,No,LED,No,No,No,No,No,No,LED,Analog
Daihatsu,Ayla,1.2 R MT,City Car,170000000,88,113,160,Monocoque,0,0.0,1200,MT,Petrol,1300,14,175/65,2525,3760,1665,1515,5,FWD,5,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,265,Torsion Beam,12.8,-,Tilt,Wired,Wired,Fabric,Manual,No,No,No,None,No,No,No,LED,No,No,No,No,No,No,LED,Analog
Daihatsu,Luxio,1.5 D MT,MPV,240450000,97,134,180,Monocoque,0,0.0,1500,MT,Petrol,1850,15,195/65,2650,4215,1710,1915,8,RWD,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,Rigid Axle,10.0,-,Fixed,None,None,Fabric,Manual,No,No,No,None,No,No,No,Halogen,No,No,No,No,No,No,Halogen,Analog
Daihatsu,Luxio,1.5 X AT,MPV,273450000,97,134,180,Monocoque,0,0.0,1500,AT,Petrol,1860,15,195/65,2650,4215,1710,1915,8,RWD,5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,180,Rigid Axle,10.0,-,Fixed,None,None,Fabric,Manual,No,No,No,None,No,No,No,Halogen,No,No,No,No,No,No,Halogen,Analog
Daihatsu,Luxio,1.5 X MT,MPV,260150000,97,134,180,Monocoque,0,0.0,1500,MT,Petrol,1850,15,195/65,2650,4215,1710,1915,8,RWD,5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,180,Rigid Axle,10.0,-,Fixed,None,None,Fabric,Manual,No,No,No,None,No,No,No,Halogen,No,No,No,No,No,No,Halogen,Analog
Daihatsu,Rocky,1.0 R TC CVT,SUV,266750000,98,140,200,Monocoque,0,0.0,1000T,CVT,Petrol,1570,17,205/60,2525,4030,1710,1635,5,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,369,Torsion Beam,9.5,-,Tilt,Wired,Wired,Fabric,Manual,No,No,No,None,No,No,No,LED,No,No,No,No,No,No,LED,Digital
Daihatsu,Rocky,1.0 R TC CVT ASA,SUV,276650000,98,140,200,Monocoque,0,0.0,1000T,CVT,Petrol,1580,17,205/60,2525,4030,1710,1635,5,FWD,5,2,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,369,Torsion Beam,9.5,-,Tilt,Wired,Wired,Fabric,Manual,No,No,No,None,No,No,No,LED,No,No,No,No,No,No,LED,Digital
Daihatsu,Rocky,1.0 R TC MT,SUV,251750000,98,140,200,Monocoque,0,0.0,1000T,MT,Petrol,1550,17,205/60,2525,4030,1710,1635,5,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,369,Torsion Beam,9.5,-,Tilt,Wired,Wired,Fabric,Manual,No,No,No,None,No,No,No,LED,No,No,No,No,No,No,LED,Digital
Daihatsu,Rocky,1.2 M CVT,SUV,229150000,88,113,200,Monocoque,0,0.0,1200,CVT,Petrol,1550,16,205/65,2525,4030,1710,1635,5,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,369,Torsion Beam,12.8,-,Fixed,None,None,Fabric,Manual,No,No,No,None,No,No,No,Halogen,No,No,No,No,No,No,LED,Analog
Daihatsu,Rocky,1.2 M MT,SUV,211250000,88,113,200,Monocoque,0,0.0,1200,MT,Petrol,1530,16,205/65,2525,4030,1710,1635,5,FWD,5,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,369,Torsion Beam,12.8,-,Fixed,None,None,Fabric,Manual,No,No,No,None,No,No,No,Halogen,No,No,No,No,No,No,LED,Analog
Daihatsu,Rocky,1.2 X CVT,SUV,243250000,88,113,200,Monocoque,0,0.0,1200,CVT,Petrol,1560,16,205/60,2525,4030,1710,1635,5,FWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,369,Torsion Beam,12.8,-,Tilt,Wired,Wired,Fabric,Manual,No,No,No,None,No,No,No,LED,No,No,No,No,No,No,LED,Digital
Daihatsu,Rocky,1.2 X MT,SUV,225350000,88,113,200,Monocoque,0,0.0,1200,MT,Petrol,1540,16,205/60,2525,4030,1710,1635,5,FWD,5,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,369,Torsion Beam,12.8,-,Tilt,Wired,Wired,Fabric,Manual,No,No,No,None,No,No,No,LED,No,No,No,No,No,No,LED,Digital
Daihatsu,Sigra,1.0 D MT,MPV,142600000,67,89,180,Monocoque,0,0.0,1000,MT,Petrol,1460,13,155/80,2525,4110,1655,1600,7,FWD,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,Torsion Beam,11.0,-,Fixed,None,None,Fabric,Manual,No,No,No,None,No,No,No,Halogen,No,No,No,No,No,No,Halogen,Analog
Daihatsu,Sigra,1.0 M MT,MPV,153600000,67,89,180,Monocoque,0,0.0,1000,MT,Petrol,1480,14,175/65,2525,4110,1655,1600,7,FWD,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,263,Torsion Beam,11.0,-,Fixed,None,None,Fabric,Manual,No,No,No,None,No,No,No,Halogen,No,No,No,No,No,No,Halogen,Analog
Daihatsu,Sigra,1.2 R AT,MPV,183300000,87,108,180,Monocoque,0,0.0,1197,AT,Petrol,1570,14,175/65,2525,4110,1655,1600,7,FWD,5,2,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,263,Torsion Beam,11.5,-,Fixed,None,None,Fabric,Manual,No,No,No,None,No,No,No,LED,No,No,No,No,No,No,Halogen,Analog
Daihatsu,Sigra,1.2 R MT,MPV,170000000,88,108,180,Monocoque,0,0.0,1200,MT,Petrol,1510,14,175/65,2525,4110,1655,1600,7,FWD,5,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,263,Torsion Beam,11.5,-,Fixed,None,None,Fabric,Manual,No,No,No,None,No,No,No,LED,No,No,No,No,No,No,Halogen,Analog
Daihatsu,Sigra,1.2 X AT,MPV,176500000,88,108,180,Monocoque,0,0.0,1200,AT,Petrol,1520,14,175/65,2525,4110,1655,1600,7,FWD,5,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,263,Torsion Beam,11.5,-,Fixed,None,None,Fabric,Manual,No,No,No,None,No,No,No,LED,No,No,No,No,No,No,Halogen,Analog
Daihatsu,Sigra,1.2 X MT,MPV,163200000,88,108,180,Monocoque,0,0.0,1200,MT,Petrol,1500,14,175/65,2525,4110,1655,1600,7,FWD,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,263,Torsion Beam,11.5,-,Fixed,None,None,Fabric,Manual,No,No,No,None,No,No,No,LED,No,No,No,No,No,No,Halogen,Analog
Daihatsu,Sirion,R CVT,City Car,241550000,95,120,150,Monocoque,0,0.0,1300,CVT,Petrol,1575,15,185/55,2500,3895,1735,1525,5,FWD,5,4,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,277,Torsion Beam,11.5,-,Tilt,Wired,Wired,Fabric,Manual,No,No,No,None,No,No,No,LED,No,No,No,No,No,No,LED,Analog
Daihatsu,Terios,IDS R AT,SUV,288450000,104,136,220,Ladder Frame,0,0.0,1500,AT,Petrol,1830,17,215/60,2685,4455,1695,1705,7,RWD,5,2,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,217,Rigid Axle,11.5,-,Tilt,Wireless,Wireless,Fabric,Manual,No,No,No,None,No,No,No,LED,No,No,No,No,No,No,LED,Analog
Daihatsu,Terios,IDS R Custom AT,SUV,310250000,104,136,220,Ladder Frame,0,0.0,1500,AT,Petrol,1835,17,215/60,2685,4455,1695,1705,7,RWD,5,6,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,217,Rigid Axle,11.5,-,Tilt,Wireless,Wireless,Synthetic Leather,Manual,No,Yes,Yes,None,No,No,No,LED,No,No,No,No,No,No,LED,Analog
Daihatsu,Terios,IDS R Custom MT,SUV,299750000,104,136,220,Ladder Frame,0,0.0,1500,MT,Petrol,1825,17,215/60,2685,4455,1695,1705,7,RWD,5,6,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,217,Rigid Axle,11.5,-,Tilt,Wireless,Wireless,Synthetic Leather,Manual,No,Yes,Yes,None,No,No,No,LED,No,No,No,No,No,No,LED,Analog
Daihatsu,Terios,IDS R MT,SUV,277950000,104,136,220,Ladder Frame,0,0.0,1500,MT,Petrol,1820,17,215/60,2685,4455,1695,1705,7,RWD,5,2,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,217,Rigid Axle,11.5,-,Tilt,Wireless,Wireless,Fabric,Manual,No,No,No,None,No,No,No,LED,No,No,No,No,No,No,LED,Analog
Daihatsu,Terios,IDS X AT,SUV,254450000,104,136,220,Ladder Frame,0,0.0,1500,AT,Petrol,1810,16,215/65,2685,4455,1695,1705,7,RWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,217,Rigid Axle,11.5,-,Tilt,None,None,Fabric,Manual,No,No,No,None,No,No,No,LED,No,No,No,No,No,No,LED,Analog
Daihatsu,Terios,IDS X MT,SUV,244050000,104,136,220,Ladder Frame,0,0.0,1500,MT,Petrol,1800,16,215/65,2685,4455,1695,1705,7,RWD,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,217,Rigid Axle,11.5,-,Tilt,None,None,Fabric,Manual,No,No,No,None,No,No,No,LED,No,No,No,No,No,No,LED,Analog
